head,relation,tail
CID5291,interaction,2046
CID5291,interaction,2047
CID5291,interaction,2050
CID5291,interaction,2139
CID5291,interaction,2260
CID5291,interaction,2263
CID5291,interaction,2268
CID5291,interaction,23097
CID5291,interaction,2322
CID5291,interaction,23632
CID5291,interaction,2444
CID5291,interaction,25
CID5291,interaction,2534
CID5291,interaction,2580
CID5291,interaction,27
CID5291,interaction,3274
CID5291,interaction,3356
CID5291,interaction,3643
CID5291,interaction,3654
CID5291,interaction,3717
CID5291,interaction,3735
CID5291,interaction,3791
CID5291,interaction,3815
CID5291,interaction,3932
CID5291,interaction,4067
CID5291,interaction,4363
CID5291,interaction,4835
CID5291,interaction,4914
CID5291,interaction,4921
CID5291,interaction,51086
CID5291,interaction,5156
CID5291,interaction,5159
CID5291,interaction,51776
CID5291,interaction,5243
CID5291,interaction,55244
CID5291,interaction,5599
CID5291,interaction,5601
CID5291,interaction,5602
CID5291,interaction,57396
CID5291,interaction,57551
CID5291,interaction,5894
CID5291,interaction,5979
CID5291,interaction,640
CID5291,interaction,6532
CID5291,interaction,6581
CID5291,interaction,6582
CID5291,interaction,660
CID5291,interaction,6714
CID5291,interaction,673
CID5291,interaction,6850
CID5291,interaction,6916
CID5291,interaction,7297
CID5291,interaction,759
CID5291,interaction,760
CID5291,interaction,761
CID5291,interaction,762
CID5291,interaction,763
CID5291,interaction,765
CID5291,interaction,766
CID5291,interaction,768
CID5291,interaction,771
CID5291,interaction,780
CID5291,interaction,79837
CID5291,interaction,9263
CID5291,interaction,9429
CID5291,interaction,9833
CID5310966,interaction,1136
CID5310966,interaction,1137
CID5310966,interaction,1139
CID5310966,interaction,1141
CID5310966,interaction,8973
CID5310966,interaction,89832
CID5311,interaction,10013
CID5311,interaction,10014
CID5311,interaction,1080
CID5311,interaction,11981
CID5311,interaction,190
CID5311,interaction,23028
CID5311,interaction,3065
CID5311,interaction,3066
CID5311,interaction,390245
CID5311,interaction,4780
CID5311,interaction,50771
CID5311,interaction,51053
CID5311,interaction,51564
CID5311,interaction,55869
CID5311,interaction,7849
CID5311,interaction,79885
CID5311,interaction,8114
CID5311,interaction,83933
CID5311,interaction,8841
CID5311,interaction,9611
CID5311,interaction,9734
CID5311,interaction,9759
CID5311027,interaction,5731
CID5311027,interaction,5733
CID5311027,interaction,5737
CID5311027,interaction,8644
CID5311066,interaction,2908
CID5311066,interaction,367
CID5311068,interaction,146
CID5311068,interaction,147
CID5311068,interaction,148
CID5311068,interaction,150
CID5311068,interaction,151
CID5311068,interaction,152
CID5311068,interaction,6530
CID5311167,interaction,2908
CID5311181,interaction,11251
CID5311181,interaction,27306
CID5311181,interaction,5141
CID5311181,interaction,5142
CID5311181,interaction,5143
CID5311181,interaction,5144
CID5311181,interaction,5327
CID5311181,interaction,5729
CID5311181,interaction,5731
CID5311181,interaction,5732
CID5311181,interaction,5733
CID5311181,interaction,5734
CID5311181,interaction,5737
CID5311181,interaction,5739
CID5311181,interaction,6578
CID5311181,interaction,6915
CID5311217,interaction,140
CID5311217,interaction,1557
CID5311217,interaction,1559
CID5311217,interaction,1576
CID5311217,interaction,1814
CID5311217,interaction,6530
CID5311217,interaction,6916
CID5311309,interaction,5468
CID5311309,interaction,6833
CID5311497,interaction,203068
CID5312125,interaction,148
CID53232,interaction,10013
CID53232,interaction,134
CID53232,interaction,3065
CID53232,interaction,3066
CID53232,interaction,3156
CID53232,interaction,338442
CID53232,interaction,3417
CID53232,interaction,3683
CID53232,interaction,5243
CID53232,interaction,6097
CID53232,interaction,6530
CID53232,interaction,6531
CID53232,interaction,6865
CID53232,interaction,8843
CID53232,interaction,8856
CID5323714,interaction,7157
CID5324346,interaction,10280
CID5324346,interaction,1544
CID5324346,interaction,3757
CID5324346,interaction,6530
CID5324346,interaction,6531
CID5324346,interaction,6532
CID53276,interaction,10919
CID53276,interaction,11201
CID53276,interaction,150
CID53276,interaction,3091
CID53276,interaction,3785
CID53276,interaction,3786
CID53276,interaction,5347
CID53276,interaction,5999
CID53276,interaction,7421
CID53276,interaction,842
CID5328,interaction,1576
CID5328940,interaction,10114
CID5328940,interaction,1017
CID5328940,interaction,10188
CID5328940,interaction,1022
CID5328940,interaction,10461
CID5328940,interaction,10494
CID5328940,interaction,10645
CID5328940,interaction,10746
CID5328940,interaction,10769
CID5328940,interaction,11011
CID5328940,interaction,1111
CID5328940,interaction,11113
CID5328940,interaction,11183
CID5328940,interaction,11184
CID5328940,interaction,11200
CID5328940,interaction,1195
CID5328940,interaction,1196
CID5328940,interaction,1198
CID5328940,interaction,120892
CID5328940,interaction,122011
CID5328940,interaction,131890
CID5328940,interaction,140469
CID5328940,interaction,140901
CID5328940,interaction,1436
CID5328940,interaction,1445
CID5328940,interaction,1452
CID5328940,interaction,1453
CID5328940,interaction,1454
CID5328940,interaction,147746
CID5328940,interaction,150094
CID5328940,interaction,167359
CID5328940,interaction,1760
CID5328940,interaction,1956
CID5328940,interaction,1969
CID5328940,interaction,202374
CID5328940,interaction,2041
CID5328940,interaction,2042
CID5328940,interaction,2043
CID5328940,interaction,2044
CID5328940,interaction,2046
CID5328940,interaction,2047
CID5328940,interaction,2048
CID5328940,interaction,204851
CID5328940,interaction,2049
CID5328940,interaction,2050
CID5328940,interaction,2051
CID5328940,interaction,2064
CID5328940,interaction,2065
CID5328940,interaction,2066
CID5328940,interaction,2185
CID5328940,interaction,2241
CID5328940,interaction,2242
CID5328940,interaction,2268
CID5328940,interaction,22848
CID5328940,interaction,22983
CID5328940,interaction,23043
CID5328940,interaction,2322
CID5328940,interaction,23235
CID5328940,interaction,23387
CID5328940,interaction,23683
CID5328940,interaction,238
CID5328940,interaction,2444
CID5328940,interaction,25
CID5328940,interaction,2534
CID5328940,interaction,255239
CID5328940,interaction,25778
CID5328940,interaction,2580
CID5328940,interaction,25989
CID5328940,interaction,26576
CID5328940,interaction,27
CID5328940,interaction,27102
CID5328940,interaction,27148
CID5328940,interaction,27330
CID5328940,interaction,27347
CID5328940,interaction,285220
CID5328940,interaction,2868
CID5328940,interaction,28996
CID5328940,interaction,29110
CID5328940,interaction,3055
CID5328940,interaction,30811
CID5328940,interaction,3654
CID5328940,interaction,3702
CID5328940,interaction,3717
CID5328940,interaction,3718
CID5328940,interaction,3815
CID5328940,interaction,3932
CID5328940,interaction,4058
CID5328940,interaction,4067
CID5328940,interaction,4145
CID5328940,interaction,4214
CID5328940,interaction,4215
CID5328940,interaction,4216
CID5328940,interaction,4233
CID5328940,interaction,4293
CID5328940,interaction,4296
CID5328940,interaction,440275
CID5328940,interaction,4486
CID5328940,interaction,4638
CID5328940,interaction,4751
CID5328940,interaction,4869
CID5328940,interaction,4914
CID5328940,interaction,4915
CID5328940,interaction,4916
CID5328940,interaction,4921
CID5328940,interaction,494551
CID5328940,interaction,50488
CID5328940,interaction,5058
CID5328940,interaction,5062
CID5328940,interaction,5063
CID5328940,interaction,51086
CID5328940,interaction,51135
CID5328940,interaction,5127
CID5328940,interaction,51347
CID5328940,interaction,5156
CID5328940,interaction,5159
CID5328940,interaction,51701
CID5328940,interaction,51765
CID5328940,interaction,51776
CID5328940,interaction,5218
CID5328940,interaction,5260
CID5328940,interaction,5261
CID5328940,interaction,5347
CID5328940,interaction,53904
CID5328940,interaction,55589
CID5328940,interaction,5562
CID5328940,interaction,558
CID5328940,interaction,5580
CID5328940,interaction,5581
CID5328940,interaction,5585
CID5328940,interaction,5586
CID5328940,interaction,5588
CID5328940,interaction,5598
CID5328940,interaction,5604
CID5328940,interaction,5605
CID5328940,interaction,5606
CID5328940,interaction,5607
CID5328940,interaction,5608
CID5328940,interaction,5609
CID5328940,interaction,57118
CID5328940,interaction,57396
CID5328940,interaction,5747
CID5328940,interaction,57551
CID5328940,interaction,5871
CID5328940,interaction,5979
CID5328940,interaction,6093
CID5328940,interaction,613
CID5328940,interaction,6196
CID5328940,interaction,6197
CID5328940,interaction,6198
CID5328940,interaction,640
CID5328940,interaction,6416
CID5328940,interaction,65061
CID5328940,interaction,659
CID5328940,interaction,65975
CID5328940,interaction,660
CID5328940,interaction,6714
CID5328940,interaction,6725
CID5328940,interaction,6788
CID5328940,interaction,6789
CID5328940,interaction,6793
CID5328940,interaction,6850
CID5328940,interaction,6885
CID5328940,interaction,695
CID5328940,interaction,7006
CID5328940,interaction,7010
CID5328940,interaction,7075
CID5328940,interaction,7294
CID5328940,interaction,7297
CID5328940,interaction,7301
CID5328940,interaction,7444
CID5328940,interaction,7465
CID5328940,interaction,7525
CID5328940,interaction,7535
CID5328940,interaction,7786
CID5328940,interaction,780
CID5328940,interaction,79858
CID5328940,interaction,80122
CID5328940,interaction,815
CID5328940,interaction,81788
CID5328940,interaction,818
CID5328940,interaction,83732
CID5328940,interaction,8394
CID5328940,interaction,83942
CID5328940,interaction,8408
CID5328940,interaction,8428
CID5328940,interaction,8491
CID5328940,interaction,85443
CID5328940,interaction,8573
CID5328940,interaction,8767
CID5328940,interaction,8780
CID5328940,interaction,9088
CID5328940,interaction,9175
CID5328940,interaction,9344
CID5328940,interaction,9448
CID5328940,interaction,9475
CID5328940,interaction,9641
CID5328940,interaction,9706
CID5328940,interaction,9748
CID5328940,interaction,9874
CID5328940,interaction,9891
CID5329,interaction,2950
CID5329102,interaction,10114
CID5329102,interaction,1017
CID5329102,interaction,10188
CID5329102,interaction,1019
CID5329102,interaction,1020
CID5329102,interaction,1022
CID5329102,interaction,10298
CID5329102,interaction,10461
CID5329102,interaction,10494
CID5329102,interaction,10645
CID5329102,interaction,10733
CID5329102,interaction,10746
CID5329102,interaction,10769
CID5329102,interaction,11011
CID5329102,interaction,11040
CID5329102,interaction,1111
CID5329102,interaction,11113
CID5329102,interaction,11183
CID5329102,interaction,11184
CID5329102,interaction,11200
CID5329102,interaction,11213
CID5329102,interaction,11329
CID5329102,interaction,1147
CID5329102,interaction,1195
CID5329102,interaction,1196
CID5329102,interaction,120892
CID5329102,interaction,122011
CID5329102,interaction,131890
CID5329102,interaction,140469
CID5329102,interaction,140609
CID5329102,interaction,140901
CID5329102,interaction,1436
CID5329102,interaction,1452
CID5329102,interaction,1453
CID5329102,interaction,1454
CID5329102,interaction,1455
CID5329102,interaction,1456
CID5329102,interaction,1457
CID5329102,interaction,1459
CID5329102,interaction,147746
CID5329102,interaction,150094
CID5329102,interaction,1612
CID5329102,interaction,1613
CID5329102,interaction,166614
CID5329102,interaction,1859
CID5329102,interaction,1956
CID5329102,interaction,2011
CID5329102,interaction,2042
CID5329102,interaction,2044
CID5329102,interaction,2045
CID5329102,interaction,2047
CID5329102,interaction,204851
CID5329102,interaction,2050
CID5329102,interaction,2051
CID5329102,interaction,208
CID5329102,interaction,2081
CID5329102,interaction,2185
CID5329102,interaction,2241
CID5329102,interaction,2242
CID5329102,interaction,2260
CID5329102,interaction,2261
CID5329102,interaction,2263
CID5329102,interaction,2264
CID5329102,interaction,2268
CID5329102,interaction,22848
CID5329102,interaction,22858
CID5329102,interaction,22983
CID5329102,interaction,23012
CID5329102,interaction,23043
CID5329102,interaction,2321
CID5329102,interaction,2322
CID5329102,interaction,23235
CID5329102,interaction,2324
CID5329102,interaction,23476
CID5329102,interaction,23604
CID5329102,interaction,23678
CID5329102,interaction,23683
CID5329102,interaction,238
CID5329102,interaction,2444
CID5329102,interaction,25
CID5329102,interaction,2534
CID5329102,interaction,255239
CID5329102,interaction,25778
CID5329102,interaction,2580
CID5329102,interaction,25865
CID5329102,interaction,25989
CID5329102,interaction,26524
CID5329102,interaction,26576
CID5329102,interaction,27
CID5329102,interaction,27330
CID5329102,interaction,27347
CID5329102,interaction,285220
CID5329102,interaction,2868
CID5329102,interaction,2872
CID5329102,interaction,28996
CID5329102,interaction,29110
CID5329102,interaction,3055
CID5329102,interaction,30811
CID5329102,interaction,340156
CID5329102,interaction,3480
CID5329102,interaction,3643
CID5329102,interaction,3645
CID5329102,interaction,3654
CID5329102,interaction,3702
CID5329102,interaction,3716
CID5329102,interaction,3717
CID5329102,interaction,3718
CID5329102,interaction,3757
CID5329102,interaction,3791
CID5329102,interaction,3815
CID5329102,interaction,388228
CID5329102,interaction,389840
CID5329102,interaction,3932
CID5329102,interaction,4058
CID5329102,interaction,4067
CID5329102,interaction,4139
CID5329102,interaction,4140
CID5329102,interaction,4145
CID5329102,interaction,415116
CID5329102,interaction,4215
CID5329102,interaction,4216
CID5329102,interaction,4233
CID5329102,interaction,4293
CID5329102,interaction,4296
CID5329102,interaction,440275
CID5329102,interaction,4593
CID5329102,interaction,4638
CID5329102,interaction,4751
CID5329102,interaction,4914
CID5329102,interaction,4915
CID5329102,interaction,4916
CID5329102,interaction,4921
CID5329102,interaction,50488
CID5329102,interaction,5063
CID5329102,interaction,51135
CID5329102,interaction,5127
CID5329102,interaction,5128
CID5329102,interaction,5129
CID5329102,interaction,51347
CID5329102,interaction,5156
CID5329102,interaction,5159
CID5329102,interaction,5170
CID5329102,interaction,5218
CID5329102,interaction,5260
CID5329102,interaction,5261
CID5329102,interaction,5290
CID5329102,interaction,5293
CID5329102,interaction,5294
CID5329102,interaction,53904
CID5329102,interaction,53944
CID5329102,interaction,54101
CID5329102,interaction,54861
CID5329102,interaction,55589
CID5329102,interaction,5562
CID5329102,interaction,5563
CID5329102,interaction,5578
CID5329102,interaction,55781
CID5329102,interaction,558
CID5329102,interaction,5585
CID5329102,interaction,5586
CID5329102,interaction,5587
CID5329102,interaction,5588
CID5329102,interaction,5598
CID5329102,interaction,5601
CID5329102,interaction,5602
