mode,split,drug1_id,drug2_id,head,relation,tail
warm,test,1266,3024,CID5326,combination,CID64139
warm,test,1266,3037,CID5358,combination,CID64139
warm,test,1266,3144,CID5401,combination,CID64139
warm,test,1266,3158,CID54675776,combination,CID64139
warm,test,1266,3176,CID5453,combination,CID64139
warm,test,1266,3178,CID60648,combination,CID64139
warm,test,1266,3206,CID394397,combination,CID64139
warm,test,1266,3223,CID5284627,combination,CID64139
warm,test,1266,3237,CID5533,combination,CID64139
warm,test,1266,3248,CID5566,combination,CID64139
warm,test,1266,3252,CID5572,combination,CID64139
warm,test,1266,3255,CID5578,combination,CID64139
warm,test,1266,3456,CID5719,combination,CID64139
warm,test,1267,1275,CID135449332,combination,CID3009
warm,test,1267,1288,CID10090750,combination,CID3009
warm,test,1267,1311,CID3009,combination,CID448812
warm,test,1267,1340,CID3009,combination,CID667484
warm,test,1267,1350,CID150311,combination,CID3009
warm,test,1267,1449,CID3009,combination,CID5323714
warm,test,1267,1553,CID3009,combination,CID9651
warm,test,1267,1561,CID123631,combination,CID3009
warm,test,1267,1639,CID121858,combination,CID3009
warm,test,1267,1741,CID3009,combination,CID6321424
warm,test,1267,1851,CID3009,combination,CID3899
warm,test,1267,1905,CID3009,combination,CID6437380
warm,test,1267,1997,CID3009,combination,CID4030
warm,test,1267,2022,CID3009,combination,CID4060
warm,test,1267,2030,CID3009,combination,CID4075
warm,test,1267,2064,CID3009,combination,CID441314
warm,test,1267,2081,CID3009,combination,CID4211
warm,test,1267,2111,CID3009,combination,CID446541
warm,test,1267,2330,CID115355,combination,CID3009
warm,test,1267,2335,CID3009,combination,CID4513
warm,test,1267,2397,CID3009,combination,CID65028
warm,test,1267,2426,CID3009,combination,CID5748
warm,test,1267,2564,CID3009,combination,CID5849
warm,test,1267,2580,CID3009,combination,CID6839
warm,test,1267,2600,CID3009,combination,CID55329
warm,test,1267,2651,CID3009,combination,CID5755
warm,test,1267,2816,CID129228,combination,CID3009
warm,test,1267,2964,CID135398744,combination,CID3009
warm,test,1267,2985,CID3009,combination,CID517546
warm,test,1267,3114,CID2733526,combination,CID3009
warm,test,1267,3153,CID3009,combination,CID6013
warm,test,1267,3158,CID3009,combination,CID54675776
warm,test,1267,3178,CID3009,combination,CID60648
warm,test,1267,3211,CID3009,combination,CID5504
warm,test,1267,3223,CID3009,combination,CID5284627
warm,test,1267,3234,CID3009,combination,CID5526
warm,test,1267,3237,CID3009,combination,CID5533
warm,test,1267,3454,CID24066,combination,CID3009
warm,test,1268,1526,CID441361,combination,CID71729975
warm,test,1268,1673,CID441361,combination,CID60199242
warm,test,1268,1850,CID441361,combination,CID46188928
warm,test,1268,1927,CID16718576,combination,CID441361
warm,test,1268,2437,CID135421197,combination,CID441361
warm,test,1271,2010,CID300471,combination,CID4046
warm,test,1274,2819,CID25126798,combination,CID5281855
warm,test,1275,1293,CID135449332,combination,CID5281081
warm,test,1275,1412,CID135449332,combination,CID3373
warm,test,1275,1449,CID135449332,combination,CID5323714
warm,test,1275,1553,CID135449332,combination,CID9651
warm,test,1275,1597,CID135449332,combination,CID38521
warm,test,1275,1599,CID135449332,combination,CID3519
warm,test,1275,1636,CID135449332,combination,CID3652
warm,test,1275,1741,CID135449332,combination,CID6321424
warm,test,1275,1843,CID135449332,combination,CID3878
warm,test,1275,1881,CID13520,combination,CID135449332
warm,test,1275,1905,CID135449332,combination,CID6437380
warm,test,1275,2010,CID135449332,combination,CID4046
warm,test,1275,2034,CID135449332,combination,CID4091
warm,test,1275,2054,CID135449332,combination,CID4173
warm,test,1275,2068,CID135449332,combination,CID4197
warm,test,1275,2111,CID135449332,combination,CID446541
warm,test,1275,2288,CID135449332,combination,CID5311309
warm,test,1275,2345,CID135449332,combination,CID54675769
warm,test,1275,2398,CID135449332,combination,CID449381
warm,test,1275,2536,CID135449332,combination,CID4674
warm,test,1275,2600,CID135449332,combination,CID55329
warm,test,1275,2697,CID12314839,combination,CID135449332
warm,test,1275,2722,CID122108,combination,CID135449332
warm,test,1275,2985,CID135449332,combination,CID517546
warm,test,1275,2996,CID135449332,combination,CID216239
warm,test,1275,3012,CID135449332,combination,CID22475
warm,test,1275,3101,CID135449332,combination,CID445643
warm,test,1275,3144,CID135449332,combination,CID5401
warm,test,1275,3156,CID135449332,combination,CID6018
warm,test,1275,3158,CID135449332,combination,CID54675776
warm,test,1275,3190,CID135449332,combination,CID5479
warm,test,1275,3206,CID135449332,combination,CID394397
warm,test,1275,3255,CID135449332,combination,CID5578
warm,test,1275,3454,CID135449332,combination,CID24066
warm,test,1275,3456,CID135449332,combination,CID5719
warm,test,1275,3462,CID135449332,combination,CID60490
warm,test,1277,2539,CID5277135,combination,CID6918837
warm,test,1277,3138,CID5277135,combination,CID5394
warm,test,1279,1496,CID10219,combination,CID25167777
warm,test,1279,1591,CID10219,combination,CID16130140
warm,test,1279,2708,CID10219,combination,CID441074
warm,test,1279,3021,CID10219,combination,CID17134
warm,test,1280,3138,CID3220,combination,CID5394
warm,test,1285,1333,CID5462501,combination,CID5991
warm,test,1285,1378,CID134018,combination,CID5462501
warm,test,1285,1379,CID3331,combination,CID5462501
warm,test,1285,1428,CID3397,combination,CID5462501
warm,test,1285,1432,CID5324346,combination,CID5462501
warm,test,1285,1435,CID3406,combination,CID5462501
warm,test,1285,1716,CID5462501,combination,CID60838
warm,test,1285,1726,CID3767,combination,CID5462501
warm,test,1285,1839,CID219078,combination,CID5462501
warm,test,1285,1844,CID3883,combination,CID5462501
warm,test,1285,1878,CID5462501,combination,CID5920
warm,test,1285,1901,CID157920,combination,CID5462501
warm,test,1285,1997,CID4030,combination,CID5462501
warm,test,1285,2030,CID4075,combination,CID5462501
warm,test,1285,2034,CID4091,combination,CID5462501
warm,test,1285,2039,CID126941,combination,CID5462501
warm,test,1285,2046,CID5462501,combination,CID8226
warm,test,1285,2055,CID441350,combination,CID5462501
warm,test,1285,2270,CID5360515,combination,CID5462501
warm,test,1285,2345,CID5462501,combination,CID54675769
warm,test,1285,2426,CID5462501,combination,CID5748
warm,test,1285,2562,CID4735,combination,CID5462501
warm,test,1285,2564,CID5462501,combination,CID5849
warm,test,1285,2579,CID5462501,combination,CID54680692
warm,test,1285,2580,CID5462501,combination,CID6839
warm,test,1285,2600,CID5462501,combination,CID55329
warm,test,1285,2648,CID4891,combination,CID5462501
warm,test,1285,2651,CID5462501,combination,CID5755
warm,test,1285,2709,CID3034034,combination,CID5462501
warm,test,1285,2767,CID37542,combination,CID5462501
warm,test,1285,2781,CID5070,combination,CID5462501
warm,test,1285,2977,CID4369359,combination,CID5462501
warm,test,1285,3039,CID5329102,combination,CID5462501
warm,test,1285,3101,CID445643,combination,CID5462501
warm,test,1285,3166,CID5426,combination,CID5462501
warm,test,1285,3254,CID5462501,combination,CID5577
warm,test,1285,3255,CID5462501,combination,CID5578
warm,test,1285,3295,CID130904,combination,CID5462501
warm,test,1285,3368,CID13342,combination,CID5462501
warm,test,1288,1301,CID10090750,combination,CID5816
warm,test,1288,1311,CID10090750,combination,CID448812
warm,test,1288,1331,CID10090750,combination,CID14052
warm,test,1288,1379,CID10090750,combination,CID3331
warm,test,1288,1597,CID10090750,combination,CID38521
warm,test,1288,1599,CID10090750,combination,CID3519
warm,test,1288,1621,CID10090750,combination,CID37393
warm,test,1288,1639,CID10090750,combination,CID121858
warm,test,1288,1694,CID10090750,combination,CID5291
warm,test,1288,1726,CID10090750,combination,CID3767
warm,test,1288,1727,CID10090750,combination,CID3779
warm,test,1288,1851,CID10090750,combination,CID3899
warm,test,1288,1998,CID10090750,combination,CID6151
warm,test,1288,2042,CID10090750,combination,CID4121
warm,test,1288,2054,CID10090750,combination,CID4173
warm,test,1288,2288,CID10090750,combination,CID5311309
warm,test,1288,2309,CID10090750,combination,CID4477
warm,test,1288,2398,CID10090750,combination,CID449381
warm,test,1288,2543,CID10090750,combination,CID4688
warm,test,1288,2544,CID10090750,combination,CID165580
warm,test,1288,2608,CID10090750,combination,CID120181
warm,test,1288,2663,CID10090750,combination,CID4911
warm,test,1288,2666,CID10090750,combination,CID4915
warm,test,1288,2673,CID10090750,combination,CID6178111
warm,test,1288,2772,CID10090750,combination,CID135415564
warm,test,1288,3099,CID10090750,combination,CID1935
warm,test,1288,3138,CID10090750,combination,CID5394
warm,test,1288,3223,CID10090750,combination,CID5284627
warm,test,1288,3237,CID10090750,combination,CID5533
warm,test,1288,3254,CID10090750,combination,CID5577
warm,test,1288,3348,CID10090750,combination,CID5310966
warm,test,1288,3456,CID10090750,combination,CID5719
warm,test,1289,1731,CID46242512,combination,CID6851740
warm,test,1289,1854,CID46242512,combination,CID9823820
warm,test,1289,1877,CID11640390,combination,CID46242512
warm,test,1289,1993,CID11347535,combination,CID46242512
warm,test,1289,2249,CID46242512,combination,CID57336745
warm,test,1289,3371,CID249332,combination,CID46242512
warm,test,1290,1432,CID3229,combination,CID5324346
warm,test,1290,1736,CID3229,combination,CID55283
warm,test,1290,1905,CID3229,combination,CID6437380
warm,test,1290,2006,CID3229,combination,CID4037
warm,test,1290,2022,CID3229,combination,CID4060
warm,test,1290,2034,CID3229,combination,CID4091
warm,test,1290,2055,CID3229,combination,CID441350
warm,test,1290,2111,CID3229,combination,CID446541
warm,test,1290,2270,CID3229,combination,CID5360515
warm,test,1290,2340,CID3019427,combination,CID3229
warm,test,1290,2426,CID3229,combination,CID5748
warm,test,1290,2651,CID3229,combination,CID5755
warm,test,1290,2709,CID3034034,combination,CID3229
warm,test,1290,2767,CID3229,combination,CID37542
warm,test,1290,2781,CID3229,combination,CID5070
warm,test,1290,2816,CID129228,combination,CID3229
warm,test,1290,2977,CID3229,combination,CID4369359
warm,test,1290,3024,CID3229,combination,CID5326
warm,test,1290,3101,CID3229,combination,CID445643
warm,test,1290,3144,CID3229,combination,CID5401
warm,test,1290,3156,CID3229,combination,CID6018
warm,test,1290,3158,CID3229,combination,CID54675776
warm,test,1290,3178,CID3229,combination,CID60648
warm,test,1290,3237,CID3229,combination,CID5533
warm,test,1290,3252,CID3229,combination,CID5572
warm,test,1290,3255,CID3229,combination,CID5578
warm,test,1290,3368,CID13342,combination,CID3229
warm,test,1290,3462,CID3229,combination,CID60490
warm,test,1293,1432,CID5281081,combination,CID5324346
warm,test,1293,1435,CID3406,combination,CID5281081
warm,test,1293,1442,CID446987,combination,CID5281081
warm,test,1293,1599,CID3519,combination,CID5281081
warm,test,1293,1631,CID3637,combination,CID5281081
warm,test,1293,1638,CID5281081,combination,CID91649
warm,test,1293,1693,CID5281081,combination,CID5311181
warm,test,1293,1694,CID5281081,combination,CID5291
warm,test,1293,1736,CID5281081,combination,CID55283
warm,test,1293,1741,CID5281081,combination,CID6321424
warm,test,1293,1843,CID3878,combination,CID5281081
warm,test,1293,1859,CID5281081,combination,CID5284583
warm,test,1293,1893,CID3955,combination,CID5281081
warm,test,1293,1905,CID5281081,combination,CID6437380
warm,test,1293,2010,CID4046,combination,CID5281081
warm,test,1293,2081,CID4211,combination,CID5281081
warm,test,1293,2379,CID158781,combination,CID5281081
warm,test,1293,2392,CID3034010,combination,CID5281081
warm,test,1293,2426,CID5281081,combination,CID5748
warm,test,1293,2536,CID4674,combination,CID5281081
warm,test,1293,2551,CID10113978,combination,CID5281081
warm,test,1293,2562,CID4735,combination,CID5281081
warm,test,1293,2564,CID5281081,combination,CID5849
warm,test,1293,2565,CID439693,combination,CID5281081
warm,test,1293,2640,CID119570,combination,CID5281081
warm,test,1293,2709,CID3034034,combination,CID5281081
warm,test,1293,2996,CID216239,combination,CID5281081
warm,test,1293,3037,CID5281081,combination,CID5358
warm,test,1293,3138,CID5281081,combination,CID5394
warm,test,1293,3152,CID13769,combination,CID5281081
warm,test,1293,3234,CID5281081,combination,CID5526
warm,test,1293,3242,CID5281081,combination,CID5546
warm,test,1293,3248,CID5281081,combination,CID5566
warm,test,1293,3295,CID130904,combination,CID5281081
warm,test,1293,3453,CID5281081,combination,CID5717
warm,test,1295,1906,CID135539077,combination,CID4261
warm,test,1295,2453,CID1401,combination,CID4261
warm,test,1295,2533,CID4261,combination,CID5330286
warm,test,1295,3138,CID4261,combination,CID5394
warm,test,1301,1311,CID448812,combination,CID5816
warm,test,1301,1340,CID5816,combination,CID667484
warm,test,1301,1343,CID5816,combination,CID6442177
warm,test,1301,1350,CID150311,combination,CID5816
warm,test,1301,1379,CID3331,combination,CID5816
warm,test,1301,1556,CID135398740,combination,CID5816
warm,test,1301,1599,CID3519,combination,CID5816
warm,test,1301,1621,CID37393,combination,CID5816
warm,test,1301,1631,CID3637,combination,CID5816
warm,test,1301,1693,CID5311181,combination,CID5816
warm,test,1301,1694,CID5291,combination,CID5816
warm,test,1301,1726,CID3767,combination,CID5816
warm,test,1301,1727,CID3779,combination,CID5816
warm,test,1301,1736,CID55283,combination,CID5816
warm,test,1301,1851,CID3899,combination,CID5816
warm,test,1301,1859,CID5284583,combination,CID5816
warm,test,1301,1862,CID13109,combination,CID5816
warm,test,1301,1881,CID13520,combination,CID5816
warm,test,1301,1997,CID4030,combination,CID5816
warm,test,1301,2010,CID4046,combination,CID5816
warm,test,1301,2033,CID15459,combination,CID5816
warm,test,1301,2046,CID5816,combination,CID8226
warm,test,1301,2071,CID4219798,combination,CID5816
warm,test,1301,2380,CID130881,combination,CID5816
warm,test,1301,2544,CID165580,combination,CID5816
warm,test,1301,2579,CID54680692,combination,CID5816
warm,test,1301,2640,CID119570,combination,CID5816
warm,test,1301,2666,CID4915,combination,CID5816
warm,test,1301,2678,CID5816,combination,CID657298
warm,test,1301,2690,CID1047,combination,CID5816
warm,test,1301,3039,CID5329102,combination,CID5816
warm,test,1301,3152,CID13769,combination,CID5816
warm,test,1301,3190,CID5479,combination,CID5816
warm,test,1301,3234,CID5526,combination,CID5816
warm,test,1301,3242,CID5546,combination,CID5816
warm,test,1301,3253,CID5816,combination,CID656583
warm,test,1301,3255,CID5578,combination,CID5816
warm,test,1301,3295,CID130904,combination,CID5816
warm,test,1301,3336,CID3121,combination,CID5816
warm,test,1305,2539,CID443872,combination,CID6918837
warm,test,1306,1758,CID448799,combination,CID46907787
warm,test,1306,1856,CID126565,combination,CID448799
warm,test,1306,2479,CID11598628,combination,CID448799
warm,test,1306,2592,CID448799,combination,CID72435
warm,test,1306,3167,CID446378,combination,CID448799
warm,test,1307,1591,CID16130140,combination,CID448013
warm,test,1307,1741,CID448013,combination,CID6321424
warm,test,1307,1905,CID448013,combination,CID6437380
warm,test,1307,3021,CID17134,combination,CID448013
